,tconst,titleType,primaryTitle,startYear,runtimeMinutes,genres,averageRating,numVotes
1062,tt0075648,movie,Airport '77,1977,114,"Action,Drama,Thriller",5.7,10928
1063,tt0075675,movie,The American Friend,1977,128,"Crime,Drama,Mystery",7.4,16641
1064,tt0075686,movie,Annie Hall,1977,93,"Comedy,Romance",8.0,265834
1065,tt0075784,movie,A Bridge Too Far,1977,175,"Drama,History,War",7.4,57187
1066,tt0075809,movie,The Car,1977,96,"Action,Horror,Mystery",6.1,10555
1067,tt0075824,movie,That Obscure Object of Desire,1977,103,"Comedy,Drama,Romance",7.8,23031
1068,tt0075860,movie,Close Encounters of the Third Kind,1977,138,"Drama,Sci-Fi",7.6,202436
1069,tt0075925,movie,The Deep,1977,123,"Adventure,Mystery,Thriller",6.2,12741
1070,tt0075968,movie,The Duellists,1977,100,"Drama,War",7.4,24146
1071,tt0076009,movie,Exorcist II: The Heretic,1977,117,Horror,3.8,25141
1072,tt0076054,movie,Freaky Friday,1976,95,"Comedy,Family,Fantasy",6.2,13136
1073,tt0076070,movie,The Gauntlet,1977,109,"Action,Crime,Thriller",6.4,23633
1074,tt0076085,movie,A Special Day,1977,106,Drama,8.1,14347
1075,tt0076095,movie,The Goodbye Girl,1977,111,"Comedy,Drama,Romance",7.4,14621
1076,tt0076141,movie,High Anxiety,1977,94,"Comedy,Mystery,Thriller",6.6,22389
1077,tt0076150,movie,"Alice, Sweet Alice",1976,107,"Crime,Drama,Horror",6.4,11696
1078,tt0076162,movie,House,1977,88,"Comedy,Horror",7.3,28303
1079,tt0076221,movie,Jabberwocky,1977,105,"Adventure,Comedy,Fantasy",6.2,14971
1080,tt0076257,movie,The Kentucky Fried Movie,1977,83,Comedy,6.4,18989
1081,tt0076276,movie,Who's Singin' Over There?,1980,86,"Adventure,Comedy,Drama",8.8,15582
1082,tt0076299,movie,The Last Wave,1977,106,"Drama,Fantasy,Mystery",7.0,10048
1083,tt0076363,movie,The Many Adventures of Winnie the Pooh,1977,74,"Adventure,Animation,Comedy",7.5,36819
1084,tt0076451,movie,"New York, New York",1977,155,"Drama,Music,Musical",6.6,20193
1085,tt0076504,movie,Orca,1977,92,"Adventure,Drama,Horror",5.7,12045
1086,tt0076538,movie,Pete's Dragon,1977,128,"Adventure,Animation,Comedy",6.3,25018
1087,tt0076578,movie,Pumping Iron,1977,86,"Documentary,Sport",7.3,23112
1088,tt0076590,movie,Rabid,1977,91,"Horror,Sci-Fi",6.3,19331
1089,tt0076618,movie,The Rescuers,1977,78,"Adventure,Animation,Comedy",6.9,64672
1090,tt0076666,movie,Saturday Night Fever,1977,118,"Drama,Music",6.8,80679
1091,tt0076683,movie,The Sentinel,1977,92,Horror,6.3,10605
1092,tt0076723,movie,Slap Shot,1977,123,"Comedy,Drama,Sport",7.3,37875
1093,tt0076729,movie,Smokey and the Bandit,1977,96,"Action,Adventure,Comedy",6.9,51231
1094,tt0076734,movie,Soldier of Orange,1977,155,"Drama,Romance,Thriller",7.6,13224
1095,tt0076740,movie,Sorcerer,1977,121,"Adventure,Drama,Thriller",7.7,22007
1096,tt0076752,movie,The Spy Who Loved Me,1977,125,"Action,Adventure,Thriller",7.0,109604
1097,tt0076759,movie,Star Wars: Episode IV - A New Hope,1977,121,"Action,Adventure,Fantasy",8.6,1355855
1098,tt0076786,movie,Suspiria,1977,99,Horror,7.3,94371
1099,tt0076929,movie,Wizards,1977,82,"Adventure,Animation,Fantasy",6.3,12013
1107,tt0077269,movie,The Boys from Brazil,1978,125,"Drama,Mystery,Sci-Fi",7.0,28390
1108,tt0077288,movie,La Cage aux Folles,1978,97,Comedy,7.2,11017
1109,tt0077294,movie,Capricorn One,1977,123,"Action,Adventure,Drama",6.8,22914
1110,tt0077355,movie,Coma,1978,113,"Drama,Mystery,Thriller",6.9,19539
1111,tt0077362,movie,Coming Home,1978,127,"Drama,Romance,War",7.3,13721
1112,tt0077369,movie,Convoy,1978,110,"Action,Drama",6.3,17033
1113,tt0077394,movie,Damien: Omen II,1978,107,Horror,6.2,32746
1114,tt0077402,movie,Dawn of the Dead,1978,127,"Horror,Thriller",7.8,121494
1115,tt0077405,movie,Days of Heaven,1978,94,"Drama,Romance",7.8,58571
1116,tt0077413,movie,Death on the Nile,1978,140,"Crime,Drama,Mystery",7.2,34985
1117,tt0077416,movie,The Deer Hunter,1978,183,"Drama,War",8.1,339074
1118,tt0077451,movie,Don,1978,175,"Action,Crime,Thriller",7.7,12341
1119,tt0077474,movie,The Driver,1978,91,"Action,Crime,Thriller",7.1,16741
1120,tt0077523,movie,Every Which Way but Loose,1978,114,"Action,Comedy",6.3,27764
1121,tt0077530,movie,Eyes of Laura Mars,1978,104,"Mystery,Thriller",6.1,10725
1122,tt0077572,movie,Force 10 from Navarone,1978,118,"Action,Drama,War",6.4,18407
1123,tt0077578,movie,Foul Play,1978,116,"Comedy,Mystery,Thriller",6.8,15739
1124,tt0077588,movie,The Fury,1978,118,"Horror,Sci-Fi,Thriller",6.3,15717
1125,tt0077594,movie,Game of Death,1978,100,"Action,Crime,Drama",5.9,20742
1126,tt0077631,movie,Grease,1978,110,"Comedy,Musical,Romance",7.2,276598
1127,tt0077651,movie,Halloween,1978,91,"Horror,Thriller",7.7,279101
1128,tt0077663,movie,Heaven Can Wait,1978,101,"Comedy,Fantasy,Romance",6.9,21608
1129,tt0077681,movie,The Hills Have Eyes,1977,90,"Horror,Thriller",6.3,35705
1131,tt0077711,movie,Autumn Sonata,1978,99,"Drama,Music",8.1,34639
1132,tt0077713,movie,I Spit on Your Grave,1978,101,"Horror,Thriller",5.6,28922
1133,tt0077742,movie,Interiors,1978,92,Drama,7.3,19874
1134,tt0077745,movie,Invasion of the Body Snatchers,1978,115,"Horror,Sci-Fi",7.4,61466
1135,tt0077766,movie,Jaws 2,1978,116,"Adventure,Horror,Thriller",5.8,79024
1136,tt0077838,movie,The Last Waltz,1978,117,"Biography,Documentary,Music",8.1,18240
1137,tt0077869,movie,The Lord of the Rings,1978,132,"Adventure,Animation,Fantasy",6.2,33822
1138,tt0077889,movie,Magic,1978,107,"Drama,Horror",6.8,11585
1139,tt0077914,movie,Martin,1976,95,"Drama,Horror",7.0,11325
1140,tt0077928,movie,Midnight Express,1978,121,"Biography,Crime,Drama",7.5,80479
1141,tt0077975,movie,National Lampoon's Animal House,1978,109,Comedy,7.4,121712
1142,tt0078087,movie,Piranha,1978,94,"Comedy,Horror,Sci-Fi",5.9,22187
1143,tt0078111,movie,Pretty Baby,1978,110,Drama,6.5,11104
1144,tt0078163,movie,Revenge of the Pink Panther,1978,99,"Comedy,Crime,Mystery",6.6,21913
1145,tt0078243,movie,The 36th Chamber of Shaolin,1978,116,"Action,Adventure,Drama",7.7,16690
1146,tt0078252,movie,Snake in the Eagle's Shadow,1978,97,"Action,Comedy",7.3,11993
1147,tt0078346,movie,Superman,1978,143,"Action,Adventure,Sci-Fi",7.4,175515
1148,tt0078446,movie,Up in Smoke,1978,86,"Comedy,Music",6.9,38834
1149,tt0078480,movie,Watership Down,1978,91,"Adventure,Animation,Drama",7.6,37000
1150,tt0078492,movie,The Wild Geese,1978,134,"Action,Adventure,Drama",6.8,13215
1151,tt0078504,movie,The Wiz,1978,134,"Adventure,Family,Fantasy",5.4,15441
1153,tt0078718,movie,And Justice for All,1979,119,"Crime,Drama,Thriller",7.4,35319
1154,tt0078721,movie,10,1979,122,"Comedy,Romance",6.1,18173
1155,tt0078723,movie,1941,1979,118,"Action,Comedy,War",5.8,34041
1156,tt0078748,movie,Alien,1979,117,"Horror,Sci-Fi",8.5,876654
1157,tt0078754,movie,All That Jazz,1979,123,"Drama,Music,Musical",7.8,32273
1158,tt0078767,movie,The Amityville Horror,1979,117,Horror,6.1,40503
1159,tt0078788,movie,Apocalypse Now,1979,147,"Drama,Mystery,War",8.5,664354
1160,tt0078841,movie,Being There,1979,130,"Comedy,Drama",8.0,72988
1161,tt0078869,movie,The Black Hole,1979,98,"Action,Sci-Fi",5.9,26018
1162,tt0078872,movie,The Black Stallion,1979,118,"Adventure,Family,Sport",7.4,12978
1163,tt0078875,movie,The Tin Drum,1979,142,"Drama,War",7.5,24453
1164,tt0078902,movie,Breaking Away,1979,101,"Comedy,Drama,Sport",7.7,23992
1165,tt0078908,movie,The Brood,1979,92,"Horror,Sci-Fi",6.8,30909
1166,tt0078935,movie,Cannibal Holocaust,1980,95,"Adventure,Horror",5.8,56290
1167,tt0078966,movie,The China Syndrome,1979,122,"Drama,Thriller",7.4,30649
1168,tt0079073,movie,Dracula,1979,109,"Drama,Horror,Romance",6.5,10201
1169,tt0079095,movie,The Marriage of Maria Braun,1979,120,Drama,7.7,13893
1170,tt0079116,movie,Escape from Alcatraz,1979,112,"Action,Biography,Crime",7.6,136113
1171,tt0079180,movie,The Frisco Kid,1979,119,"Adventure,Comedy,Drama",6.3,10710
1172,tt0079221,movie,Hanky Panky,1979,120,"Comedy,Romance",8.5,19255
1173,tt0079240,movie,The Great Train Robbery,1978,110,"Adventure,Crime,Drama",6.9,18173
1174,tt0079261,movie,Hair,1979,121,"Comedy,Drama,Musical",7.5,37986
1175,tt0079271,movie,Hardcore,1979,108,"Crime,Drama",7.0,11148
1176,tt0079367,movie,The Jerk,1979,94,Comedy,7.1,58722
1177,tt0079417,movie,Kramer vs. Kramer,1979,105,Drama,7.8,145779
1178,tt0079470,movie,Life of Brian,1979,94,Comedy,8.0,399373
1179,tt0079501,movie,Mad Max,1979,88,"Action,Adventure,Sci-Fi",6.8,208221
1180,tt0079522,movie,Manhattan,1979,96,"Comedy,Drama,Romance",7.9,140701
1181,tt0079540,movie,Meatballs,1979,94,Comedy,6.2,22300
1182,tt0079574,movie,Moonraker,1979,126,"Action,Adventure,Sci-Fi",6.2,101919
1183,tt0079579,movie,Moscow Does Not Believe in Tears,1980,150,"Comedy,Drama,Romance",8.1,13099
1184,tt0079588,movie,The Muppet Movie,1979,95,"Adventure,Comedy,Family",7.6,36479
1185,tt0079638,movie,Norma Rae,1979,114,Drama,7.3,11736
1186,tt0079641,movie,Nosferatu the Vampyre,1979,107,"Drama,Horror",7.4,36842
1187,tt0079672,movie,Opening Night,1977,144,Drama,7.9,10895
1188,tt0079714,movie,Phantasm,1979,89,"Horror,Sci-Fi",6.6,37648
1189,tt0079766,movie,Quadrophenia,1979,120,"Drama,Music",7.2,19271
1190,tt0079813,movie,Rock 'n' Roll High School,1979,93,"Comedy,Music",6.6,10316
1191,tt0079817,movie,Rocky II,1979,119,"Drama,Sport",7.3,210092
1192,tt0079833,movie,Lupin III: The Castle of Cagliostro,1979,100,"Action,Adventure,Animation",7.6,31024
1194,tt0079871,movie,Scum,1979,98,"Crime,Drama",7.6,11903
1195,tt0079944,movie,Stalker,1979,162,"Drama,Sci-Fi",8.1,134310
1196,tt0079945,movie,Star Trek: The Motion Picture,1979,143,"Adventure,Mystery,Sci-Fi",6.4,90744
1197,tt0080009,movie,Tess,1979,186,"Drama,Romance",7.3,16890
1198,tt0080025,movie,Time After Time,1979,112,"Adventure,Drama,Sci-Fi",7.1,18895
1199,tt0080040,movie,Tourist Trap,1979,90,Horror,6.1,11180
1200,tt0080057,movie,Zombie,1979,91,Horror,6.8,28389
1201,tt0080117,movie,The Wanderers,1979,112,"Crime,Drama,Romance",7.3,11463
1202,tt0080120,movie,The Warriors,1979,93,"Action,Crime,Thriller",7.5,103267
1203,tt0080130,movie,When a Stranger Calls,1979,97,"Horror,Mystery,Thriller",6.4,12700
1204,tt0080179,movie,Drunken Master,1978,111,"Action,Comedy",7.4,40615
1208,tt0080310,movie,Breaker Morant,1980,107,"Drama,History,War",7.8,13645
1209,tt0080319,movie,9 to 5,1980,109,Comedy,6.9,34331
1210,tt0080339,movie,Airplane!,1980,88,Comedy,7.7,239554
1211,tt0080354,movie,Alligator,1980,91,"Horror,Sci-Fi,Thriller",6.1,13445
1212,tt0080360,movie,Altered States,1980,102,"Horror,Sci-Fi,Thriller",6.9,35836
1213,tt0080365,movie,American Gigolo,1980,117,"Crime,Drama,Mystery",6.3,26281
1214,tt0080377,movie,Any Which Way You Can,1980,116,"Action,Comedy",6.1,19729
1215,tt0080388,movie,Atlantic City,1980,104,"Crime,Drama,Romance",7.3,17023
1216,tt0080391,movie,Attack of the Killer Tomatoes!,1978,83,"Adventure,Comedy,Horror",4.6,13919
1217,tt0080437,movie,The Big Red One,1980,113,"Drama,War",7.1,20086
1218,tt0080453,movie,The Blue Lagoon,1980,104,"Adventure,Drama,Romance",5.8,70947
1219,tt0080455,movie,The Blues Brothers,1980,133,"Action,Adventure,Comedy",7.9,200032
1220,tt0080472,movie,Bronco Billy,1980,116,"Action,Adventure,Comedy",6.1,12016
1221,tt0080474,movie,Brubaker,1980,131,"Crime,Drama",7.1,18274
1222,tt0080487,movie,Caddyshack,1980,98,"Comedy,Sport",7.2,118509
1223,tt0080491,movie,Caligula,1979,156,"Drama,History",5.3,36101
1224,tt0080516,movie,The Changeling,1980,107,"Horror,Mystery",7.2,35644
1225,tt0080520,movie,Cheech and Chong's Next Movie,1980,99,"Comedy,Crime,Sci-Fi",6.0,14262
1226,tt0080549,movie,Coal Miner's Daughter,1980,124,"Biography,Drama,Music",7.5,19097
1227,tt0080569,movie,Cruising,1980,102,"Crime,Drama,Mystery",6.5,23983
1228,tt0080610,movie,The Last Metro,1980,131,"Drama,Romance,War",7.4,14399
1229,tt0080661,movie,Dressed to Kill,1980,104,"Crime,Drama,Mystery",7.1,42409
1230,tt0080678,movie,The Elephant Man,1980,124,"Biography,Drama",8.2,241137
1231,tt0080684,movie,Star Wars: Episode V - The Empire Strikes Back,1980,124,"Action,Adventure,Fantasy",8.7,1283221
1232,tt0080716,movie,Fame,1980,134,"Drama,Music,Musical",6.6,22994
1233,tt0080736,movie,The Final Countdown,1980,103,"Action,Adventure,Sci-Fi",6.6,24258
1234,tt0080745,movie,Flash Gordon,1980,111,"Action,Adventure,Sci-Fi",6.5,57073
1235,tt0080749,movie,The Fog,1980,89,"Horror,Thriller",6.8,75275
1236,tt0080761,movie,Friday the 13th,1980,95,"Horror,Mystery,Thriller",6.4,140955
1237,tt0080798,movie,Gloria,1980,123,"Crime,Drama,Thriller",7.1,10202
1238,tt0080801,movie,The Gods Must Be Crazy,1980,109,"Adventure,Comedy",7.3,56549
1239,tt0080855,movie,Heaven's Gate,1980,219,"Adventure,Drama,Western",6.7,15351
1240,tt0080923,movie,Inferno,1980,106,Horror,6.5,21817
1241,tt0080979,movie,Kagemusha,1980,180,"Drama,History,War",7.9,35900
1242,tt0081059,movie,The Lion of the Desert,1980,173,"Biography,Drama,History",8.2,15945
1243,tt0081070,movie,The Long Good Friday,1980,114,"Crime,Drama,Mystery",7.6,22193
1244,tt0081071,movie,The Long Riders,1980,100,"Biography,Crime,Western",6.9,11666
1245,tt0081114,movie,Maniac,1980,87,"Crime,Drama,Horror",6.4,18116
1246,tt0081184,movie,Motel Hell,1980,101,"Comedy,Horror,Thriller",6.0,12283
1247,tt0081283,movie,Ordinary People,1980,124,Drama,7.7,52621
1248,tt0081318,movie,City of the Living Dead,1980,93,Horror,6.2,17833
1249,tt0081353,movie,Popeye,1980,114,"Adventure,Comedy,Family",5.3,32272
1250,tt0081375,movie,Private Benjamin,1980,109,"Comedy,War",6.2,26703
1251,tt0081383,movie,Prom Night,1980,92,"Horror,Mystery,Thriller",5.3,18681
1252,tt0081398,movie,Raging Bull,1980,129,"Biography,Drama,Sport",8.2,353446
1253,tt0081455,movie,Scanners,1981,103,"Horror,Sci-Fi,Thriller",6.7,56150
1254,tt0081480,movie,Seems Like Old Times,1980,102,"Comedy,Romance",6.7,10033
1255,tt0081505,movie,The Shining,1980,146,"Drama,Horror",8.4,1013768
1256,tt0081506,movie,Shogun Assassin,1980,85,"Action,Adventure",7.3,10627
1257,tt0081529,movie,Smokey and the Bandit II,1980,101,"Action,Adventure,Comedy",5.2,16207
1258,tt0081534,movie,Somewhere in Time,1980,103,"Drama,Fantasy,Romance",7.2,29945
1259,tt0081554,movie,Stardust Memories,1980,89,"Comedy,Drama",7.2,22854
1260,tt0081562,movie,Stir Crazy,1980,111,"Comedy,Crime",6.7,28508
1261,tt0081573,movie,Superman II,1980,127,"Action,Adventure,Sci-Fi",6.8,108048
1262,tt0081617,movie,Terror Train,1980,97,"Horror,Mystery,Thriller",5.8,12506
1263,tt0081633,movie,Time Bandits,1981,116,"Adventure,Comedy,Fantasy",6.9,64175
1264,tt0081696,movie,Urban Cowboy,1980,132,"Drama,Romance,Western",6.4,15241
1265,tt0081698,movie,Used Cars,1980,113,Comedy,6.7,15398
1266,tt0081748,movie,Where the Buffalo Roam,1980,99,"Biography,Comedy",6.5,12038
1267,tt0081777,movie,Xanadu,1980,96,"Fantasy,Musical,Romance",5.3,14224
1273,tt0081974,movie,Absence of Malice,1981,116,"Drama,Romance,Thriller",6.9,13650
1274,tt0082010,movie,An American Werewolf in London,1981,97,"Comedy,Horror",7.5,108401
1275,tt0082031,movie,Arthur,1981,97,"Comedy,Romance",6.9,29086
1276,tt0082085,movie,Blow Out,1981,108,"Crime,Drama,Mystery",7.4,54201
1277,tt0082089,movie,Body Heat,1981,113,"Crime,Drama,Romance",7.4,36154
1278,tt0082096,movie,The Boat,1981,149,"Drama,War",8.4,251016
1279,tt0082118,movie,The Burning,1981,91,Horror,6.3,19545
1280,tt0082136,movie,The Cannonball Run,1981,95,"Action,Comedy,Sport",6.2,36872
1281,tt0082158,movie,Chariots of Fire,1981,125,"Biography,Drama,Sport",7.1,60848
1282,tt0082176,movie,Christiane F.,1981,138,"Biography,Drama",7.5,25764
1283,tt0082186,movie,Clash of the Titans,1981,118,"Action,Adventure,Family",6.9,44844
1284,tt0082198,movie,Conan the Barbarian,1982,129,"Action,Adventure,Fantasy",6.9,150442
1285,tt0082242,movie,Dead & Buried,1981,94,"Horror,Mystery",6.5,13262
1286,tt0082250,movie,Death Wish II,1982,89,"Action,Crime,Drama",5.9,16390
1287,tt0082269,movie,Diva,1981,117,"Crime,Music,Thriller",7.2,13481
1288,tt0082288,movie,Dragonslayer,1981,108,"Action,Adventure,Fantasy",6.6,18274
1289,tt0082307,movie,The Beyond,1981,87,Horror,6.6,23158
1290,tt0082334,movie,The Entity,1982,125,"Drama,Horror",6.7,16828
1291,tt0082340,movie,Escape from New York,1981,99,"Action,Adventure,Sci-Fi",7.1,143272
1292,tt0082348,movie,Excalibur,1981,140,"Adventure,Drama,Fantasy",7.3,62473
1293,tt0082351,movie,Eye of the Needle,1981,112,"Romance,Thriller,War",7.1,10894
1294,tt0082377,movie,The Final Conflict,1981,108,Horror,5.5,20743
1295,tt0082398,movie,For Your Eyes Only,1981,127,"Action,Adventure,Thriller",6.7,102154
1296,tt0082406,movie,The Fox and the Hound,1981,83,"Adventure,Animation,Drama",7.2,93955
1297,tt0082416,movie,The French Lieutenant's Woman,1981,124,"Drama,Romance",6.9,13853
1298,tt0082418,movie,Friday the 13th Part 2,1981,87,"Horror,Mystery,Thriller",6.0,69450
1299,tt0082427,movie,The Funhouse,1981,96,Horror,5.9,14548
1300,tt0082432,movie,Gallipoli,1981,110,"Adventure,Drama,History",7.4,39964
1301,tt0082474,movie,The Great Muppet Caper,1981,97,"Adventure,Comedy,Crime",7.1,15625
1302,tt0082484,movie,Quest for Fire,1981,100,"Adventure,Drama,History",7.3,22536
1303,tt0082495,movie,Halloween II,1981,92,Horror,6.5,92605
1304,tt0082498,movie,Happy Birthday to Me,1981,111,"Horror,Mystery,Thriller",6.0,10060
1305,tt0082509,movie,Heavy Metal,1981,86,"Adventure,Animation,Fantasy",6.6,35562
1306,tt0082517,movie,History of the World: Part I,1981,92,"Comedy,History,Musical",6.8,50081
1307,tt0082533,movie,The Howling,1981,91,Horror,6.5,36654
1308,tt0082694,movie,The Road Warrior,1981,96,"Action,Adventure,Sci-Fi",7.6,181415
1309,tt0082700,movie,Cannibal Ferox,1981,93,"Adventure,Horror",5.1,10068
1310,tt0082736,movie,Mephisto,1981,146,Drama,7.7,10792
1311,tt0082748,movie,Pieces,1982,85,"Horror,Mystery,Thriller",6.0,11151
1312,tt0082766,movie,Mommie Dearest,1981,129,"Biography,Drama",6.6,16576
1313,tt0082776,movie,Ms .45,1981,80,"Crime,Drama,Thriller",6.8,11017
1314,tt0082782,movie,My Bloody Valentine,1981,90,"Horror,Mystery,Thriller",6.2,22263
1315,tt0082783,movie,My Dinner with Andre,1981,110,"Comedy,Drama",7.7,22050
1316,tt0082817,movie,Nighthawks,1981,99,"Action,Crime,Thriller",6.3,20083
1317,tt0082846,movie,On Golden Pond,1981,109,Drama,7.6,31842
1318,tt0082869,movie,Outland,1981,109,"Action,Crime,Sci-Fi",6.6,30302
1319,tt0082933,movie,Possession,1981,124,"Drama,Horror",7.3,32790
1320,tt0082934,movie,The Postman Always Rings Twice,1981,122,"Crime,Drama,Romance",6.6,24062
1321,tt0082949,movie,The Professional,1981,108,"Action,Crime,Drama",7.4,15788
1322,tt0082951,movie,The Prowler,1981,89,"Horror,Mystery,Thriller",5.9,11690
1323,tt0082966,movie,The House by the Cemetery,1981,86,Horror,6.1,14839
1324,tt0082971,movie,Indiana Jones and the Raiders of the Lost Ark,1981,115,"Action,Adventure",8.4,960815
1325,tt0082979,movie,Reds,1981,195,"Biography,Drama,History",7.3,23140
1326,tt0083111,movie,Southern Comfort,1981,106,"Action,Thriller",7.1,19962
1327,tt0083131,movie,Stripes,1981,106,"Comedy,War",6.8,74559
1328,tt0083169,movie,Taps,1981,126,Drama,6.7,18813
1329,tt0083190,movie,Thief,1981,123,"Action,Crime,Drama",7.4,32828
1330,tt0083284,movie,Victory,1981,116,"Drama,Sport,War",6.6,30593
1331,tt0083336,movie,Wolfen,1981,115,"Horror,Thriller",6.3,10459
1337,tt0083511,movie,48 Hrs.,1982,96,"Action,Comedy,Crime",6.9,78697
1338,tt0083530,movie,Airplane II: The Sequel,1982,85,"Comedy,Sci-Fi",6.1,53274
1339,tt0083550,movie,Amityville II: The Possession,1982,104,Horror,5.5,11772
1340,tt0083564,movie,Annie,1982,126,"Comedy,Drama,Family",6.6,45951
1341,tt0083624,movie,Basket Case,1982,91,"Comedy,Horror",6.2,19656
1342,tt0083630,movie,The Beastmaster,1982,118,"Action,Adventure,Fantasy",6.2,23576
1343,tt0083642,movie,The Best Little Whorehouse in Texas,1982,114,"Comedy,Musical",6.0,12311
1344,tt0083658,movie,Blade Runner,1982,117,"Action,Drama,Sci-Fi",8.1,765708
1345,tt0083722,movie,Cat People,1982,118,"Fantasy,Horror,Thriller",6.2,21929
1346,tt0083739,movie,Class of 1984,1982,98,"Action,Crime,Drama",6.5,12057
1347,tt0083767,movie,Creepshow,1982,120,"Comedy,Fantasy,Horror",6.8,48734
1348,tt0083791,movie,The Dark Crystal,1982,93,"Adventure,Family,Fantasy",7.1,67389
1349,tt0083798,movie,Dead Men Don't Wear Plaid,1982,88,"Comedy,Crime,Mystery",6.8,22194
1350,tt0083806,movie,Deathtrap,1982,116,"Comedy,Crime,Mystery",7.0,13702
1351,tt0083833,movie,Diner,1982,110,"Comedy,Drama",7.1,21389
1352,tt0083851,movie,The Draughtsman's Contract,1982,108,"Comedy,Drama,Mystery",7.2,10146
1353,tt0083866,movie,E.T. the Extra-Terrestrial,1982,115,"Adventure,Family,Sci-Fi",7.9,408427
1354,tt0083907,movie,The Evil Dead,1981,85,Horror,7.4,210619
1355,tt0083908,movie,Evil Under the Sun,1982,117,"Crime,Drama,Mystery",7.0,17390
1356,tt0083922,movie,Fanny and Alexander,1982,188,Drama,8.1,63964
1357,tt0083929,movie,Fast Times at Ridgemont High,1982,90,"Comedy,Drama",7.1,106219
1358,tt0083943,movie,Firefox,1982,136,"Action,Adventure,Thriller",5.9,27747
1359,tt0083944,movie,First Blood,1982,93,"Action,Adventure,Thriller",7.7,252856
1360,tt0083946,movie,Fitzcarraldo,1982,158,"Adventure,Drama",8.0,35366
